neighbours,F1,Precision,Recall
23.695349274549894,0.04535811502524435,0.0312089077412514,0.13245077326032528
34.32243499065113,0.04422328084657297,0.03024390243902446,0.1331226793168134
49.91924812787963,0.04397446514100263,0.029989395546129463,0.13123217228678447
16.537511700181454,0.046327296462699744,0.031866383881230226,0.13672447538263854
22.774339376769547,0.04542056398701411,0.03123011664899268,0.13317453318108421
35.37939885827017,0.04542857154191854,0.031134676564156985,0.13348328904330592
3.4827203254635712,0.04480901756498897,0.03088016967126206,0.13453729176481058
27.20381471509895,0.045377364243988756,0.031102863202545145,0.13420905306120173
10.648984104694529,0.04744146410980151,0.032619300106044656,0.14034675399395008
15.88534039803867,0.04572698618921954,0.03145281018027579,0.1337096532100767
21.067552632760354,0.04622593529243519,0.031664899257688325,0.13545885647103278
27.845155473431532,0.047060204413729004,0.03220572640509024,0.14189530062514255
5.159990794545882,0.04614090748596847,0.03177094379639458,0.13753740045962515
32.569069460671884,0.04568819225608249,0.03127253446447516,0.1361190479378545
1.5532460000322388,0.03972249594605163,0.027200424178154894,0.11972279745075268
48.621190176835114,0.04386695993745674,0.029968186638388225,0.13191550379669795
41.83610115193224,0.04375831490347453,0.03002120890774133,0.12903340258336893
10.141047648919537,0.04565297010778821,0.031314952279957675,0.1352672194571665
36.940282338262854,0.044956373539172985,0.03069989395546139,0.13381857371767555
19.184704106050027,0.045848008127427536,0.0313679745493108,0.13615498005263993
15.446403688790777,0.04649500272099935,0.03183457051961836,0.13784488797009659
25.47312704018626,0.04510895112258719,0.031113467656415813,0.12887423791659253
29.180786250144713,0.0444355642622091,0.030562036055143276,0.13412754041735553
41.93010214163692,0.04343702928113892,0.02980911983032882,0.12832236218631354
23.053730252389133,0.04611673002805091,0.03150743099787696,0.13854030301041204
18.244780440904442,0.046197437748948245,0.031707317073170815,0.13353621610849611
32.15248381144617,0.04465554012804578,0.030477200424178258,0.13337141370513478
5.687780914168211,0.0454901732373895,0.03132555673382832,0.13233054918995132
14.28877024932803,0.04575224219563634,0.03137857900318145,0.1344478743179766
10.547370786777995,0.046000814091081255,0.0316118769883352,0.1372489010229366
19.923741689196483,0.04638554262350352,0.03173913043478272,0.13619305516628522
21.6731658658248,0.046554544618691594,0.03186638388123023,0.13753200085008657
37.64014077244545,0.04461227299714832,0.030455991516436954,0.13440828616380965
8.711746220555801,0.04634432593687535,0.03190880169671273,0.13724288370226762
43.56636190820323,0.044215754958751206,0.030233545647558504,0.13211519527394464
26.707503930159653,0.04615702549040605,0.03168610816542957,0.13608151193610268
11.97137710408432,0.045682858624128415,0.031410392364793316,0.1348668719042039
17.292362664132703,0.04745035188931663,0.032558386411889725,0.13899195698944797
16.74163735320515,0.04730699444581504,0.032523860021209,0.1380889932700229
30.752567313762157,0.04428073101089099,0.030244161358811122,0.13175431735686027
6.485559685671429,0.047175617711724786,0.03239660657476152,0.14010335759591797
24.187532171966456,0.04614704660706483,0.03168610816542956,0.1319123795076627
21.937548543149944,0.046127118371127256,0.031666666666666766,0.13545932219927917
14.878618134674717,0.04588753429755962,0.031601272534464604,0.13258856553650658
3.8135008491462967,0.04503081960094201,0.030987261146496935,0.13440439921843936
17.191019169694044,0.04769718743358853,0.03269353128313902,0.14036992141564497
28.825714216989738,0.045034933689272034,0.030837751855779486,0.13662476427046652
14.158523271037645,0.0465205094353364,0.03204665959703086,0.13070645289520258
9.01997107846916,0.04631257848078307,0.031794055201698646,0.1355179660651022
11.832599261210097,0.04588743310856897,0.03164369034994708,0.13250794750405825
34.04428349632842,0.04510122031154313,0.030954400848356458,0.1324990226177532
2.6911633531782098,0.04269207005944383,0.029374337221633164,0.12854009667989252
26.65474749085876,0.046164073134492556,0.03164369034994709,0.1368343552561938
19.876018710230174,0.04639769908625199,0.03186638388123021,0.1369547493637509
24.180990716203656,0.04626023188401317,0.03169671261930016,0.1356744000053336
29.487100420660607,0.046698585143735635,0.0319724284199365,0.13801875398616795
18.159715355136484,0.04709656310984505,0.03225874867444338,0.13812087852642613
6.675527215804582,0.04521694307087045,0.031007423117709525,0.1350024943169867
12.875261779533265,0.04732737582923572,0.03252386002120904,0.1398061856368028
19.336082996675394,0.04659285815609681,0.031855779427359586,0.14073004019893276
5.0751437623275795,0.0462748888173936,0.03185577942735963,0.13846631572791987
25.012322158958554,0.045875949915379535,0.03149522799575828,0.1353368173897392
9.78003674895847,0.04596066411587442,0.0316967126193002,0.13107102190781275
1.0395596421070676,0.04026535282764862,0.027401908801696774,0.12416440928355298
7.828714933011975,0.046799438022148226,0.03203605514316027,0.1418731908062605
22.63130651912105,0.04591713907749078,0.03152704135737018,0.13531796820873224
20.93091298606001,0.04619596917155724,0.03170731707317085,0.1351943996047909
11.109415475714652,0.04670850569186342,0.032078472958642745,0.1375610828479684
33.395088768869066,0.04545112765297338,0.030996818663838955,0.13802228380279338
35.84613524622288,0.044853542076627555,0.03058324496288452,0.1346418874958548
15.54534188832567,0.048415655595168576,0.03310710498409341,0.1451284804587676
