features,F1,Precision,Recall
75.90374656396557,0.1836376032521639,0.12129374337221627,0.6606185496375666
29.104088936411305,0.19070694343881928,0.12640509013785792,0.6765366189044029
23.162086723778174,0.1893452881199712,0.12523860021208896,0.6759609144837725
63.191593814748636,0.1868760345628151,0.12359490986214212,0.6635620690682275
93.19847797949375,0.17983016532524418,0.1188865323435844,0.6390579507601113
63.83470249805698,0.18418148615442873,0.12197242841993647,0.6540723220979429
45.05177931639067,0.18875543650673313,0.12497348886532332,0.672689800107287
90.04991166029343,0.18380239581743069,0.12139978791092258,0.6584121966539003
39.77445475549207,0.18561118432751414,0.12271474019088026,0.6647339526340947
47.49826210796625,0.1866821514271256,0.12351007423117709,0.6631274874319223
13.514852650425173,0.188325697114605,0.12475079533404035,0.6689758980862386
63.685986825901516,0.18412471843250286,0.12196182396606561,0.6542024437242239
31.811370276611186,0.18942457244066785,0.12531283138918337,0.6771467373323429
67.77570610290844,0.18281398439531305,0.12090137857900324,0.651899225750978
81.98706912324216,0.18447863028601288,0.12212089077412513,0.6540754685421031
39.02432792083202,0.1871551723508628,0.12373276776246038,0.6686898666620129
46.10915683165636,0.18670941608952119,0.12370095440084836,0.6651478484277119
94.8952985365446,0.1818210845381251,0.12007423117709454,0.6546136091554232
56.823135000640136,0.18558657711968743,0.12264050901378587,0.6642416983567465
54.215364619551856,0.18517833778923284,0.12248144220572632,0.6590033021947205
60.359813704502656,0.18429523636710662,0.12177094379639464,0.6613766138336502
77.45222252011337,0.18233919792607858,0.12063626723223754,0.6468704370604839
48.4295259596888,0.1858645996203142,0.12305408271474014,0.6606398072763521
5.916927186072714,0.17395940485191572,0.11414893617021285,0.6416476393054633
60.531603312236975,0.18540335628084173,0.12276776246023334,0.6573105222874068
5.948232381738914,0.17926118140333214,0.11846017699115052,0.6415869301067587
10.023381515685685,0.18610945122302536,0.1231707317073172,0.6612365738554034
38.13160358855769,0.1889128483893837,0.12510074231177107,0.6720246250381978
20.65609989624991,0.1871909705151432,0.12388123011664903,0.6671700593774936
7.054536349179737,0.18239529791343345,0.12060445387062567,0.655469768152444
48.66566941570971,0.18626308025809363,0.12334040296924713,0.6624793196448402
82.26114989265797,0.18230100167317745,0.12049840933191949,0.651716595324779
7.749035986360305,0.18312582888640738,0.12128313891834576,0.6532609165927378
57.47434130898155,0.1866371811378156,0.1235949098621422,0.6626164475311714
83.98065541700365,0.1837150889027527,0.1214103923647931,0.6557855474540063
33.5804763626402,0.1867684967934493,0.12360551431601283,0.6660219383850099
39.15522267679877,0.18713675732727375,0.12384941675503713,0.6684277290854576
22.512657990483945,0.19024668535024178,0.12586426299045606,0.6799705071580097
47.45830284961266,0.18683062386141744,0.12364793213149523,0.6646752423104473
35.353543292821605,0.18859284370621882,0.12500530222693548,0.6703871737959846
44.423350824766615,0.1868513537878298,0.123626723223754,0.6694514845146483
60.9195372130218,0.1855291080450375,0.12271474019088001,0.6642269160517226
68.20955247261132,0.18506510244429283,0.12220572640509009,0.6625603828782015
16.678598085612773,0.1880703059207837,0.12441145281018047,0.671159451121753
87.86145565878346,0.1812544552892962,0.1198621420996818,0.6491229110612584
70.15344484525883,0.18276612862428945,0.120795334040297,0.6483494818075212
29.021066897529284,0.1888069137974259,0.12472958642629899,0.6758005607961243
19.754314339385232,0.19115234191334599,0.12638388123011665,0.68157059647485
23.42389746242049,0.19008182553807026,0.12582184517497347,0.6754550391607369
14.992562255449386,0.18657376633160183,0.12356309650053018,0.663522444253326
27.441201749856283,0.18975345802608945,0.1256733828207849,0.6713248895285305
