features,reg,weight,nDCG
3.505757718655058,0.13308094067218715,30.301998401220693,0.3260508132943947
36.083633089401516,0.10256535950275758,39.924011973781504,0.3302221007844759
57.99465421376274,0.24450180503980473,22.426924810393405,0.3728207744533937
13.72721647067975,0.14914075792750622,15.653159334267547,0.38275546521332815
30.162018192568684,0.03516498401907281,18.526764218213593,0.36815779273798216
19.715945716416904,0.16322368382098176,35.87214999442148,0.3209060738391894
36.921901784896065,0.2593522170656715,32.43023598347432,0.33959609155843307
47.14726835520739,0.07931318087541472,42.68238945811716,0.3416985494355125
64.50011190601974,0.2801151939641957,95.7821197236722,0.3365071569246249
41.47024990650668,0.13494075572895425,27.860946128570127,0.3509379060699232
15.869369441398423,0.2076472162167971,56.4641927009005,0.2863012578731803
1.0261091831567821,0.0531752271099876,11.275004260515088,0.26559872787393096
11.208323245980134,0.11887722942272065,50.090522109272285,0.2972979775292148
32.492423268638575,0.09254556301142103,0.12948498406662026,0.49813092114692603
21.921606051612052,0.19238007948606833,5.590022653205963,0.44247397554167456
33.09396467358179,0.17256594164845004,60.15141740383001,0.30565544620833357
37.96184594974409,0.22325176956757425,83.67244947436058,0.29951023389697784
17.994606756109818,0.09004384448217029,14.309837979722886,0.384213946217151
25.026994484447208,0.12760201537915944,8.741898284423781,0.41341609669077456
